id_colonia,cve_alcaldia,nom_alcaldia,nom_colonia,centroide_lat,centroide_lon,pob_colonia,pob_menores_estim,pobreza_pct_promedio,pct_aguadv,pct_drenaje,pct_excede_nom_local,antiguedad_red_proxy,antiguedad_red_anos_estim,n_fugas_total,fugas_por_10k_hab_total,lag_promedio_dias,dist_planta_km,planta_cercana_id,tasa_morbilidad_estimada_por_100k,casos_morbilidad_estimados,factor_riesgo_morbilidad,IVH,estres_score,riesgo_infantil,score_priorizacion,rank,d_urgencia,d_magnitud,d_remediabilidad,d_equidad,d_retorno,causa_raiz,intervencion,flag_top_100,flag_top_200,flag_critico_ivh,flag_estres_alto,flag_red_40plus,flag_pob_infantil_alta
10-058,010,ALVARO OBREGON,EL BOSQUE SECCION TORRES,19.393266,-99.19569,265,47.0,37.67,99.54,99.6,0.0,0.7997,45.0,0,0.0,,9.38,PLANTA_006,3974.97,10.5,0.794679736422145,0.2717,0.0,0.0012835980101994608,0.0817,1656,0.0007393703630333689,0.002139056424865401,0.08047146127068672,0.6475189986589184,0.0008172057896792357,otra,Auditoría técnica para identificar causa secundaria,0,0,0,0,1,0
05-122,005,GUSTAVO A. MADERO,MALVINAS MEXICANAS,19.469871,-99.063912,824,149.0,33.69,99.63,99.76,0.0,0.8242,46.0,77,934.47,0.1,6.06,PLANTA_005,3051.02,25.1,0.6099621935398889,0.3948,0.3716509610173421,0.007348902097219609,0.0817,1657,0.0022828477994913986,0.011246511863625708,0.10994313818423086,0.558560572194904,0.0023131083225628193,fugas,Reemplazo de red secundaria (cuadrillas + tubería),0,0,0,0,1,0
10-025,010,ALVARO OBREGON,BALCONES DE CEHUAYO,19.357581,-99.240788,973,174.0,37.67,99.54,99.6,100.0,0.7997,45.0,62,637.2,1.56,14.63,PLANTA_006,3974.97,38.7,0.794679736422145,0.6757,0.2866605760717361,0.01613575023316727,0.0817,1658,0.0036592397727793404,0.023188015637941775,0.0475521953186235,0.6475189986589184,0.003801474750066985,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
10-237,010,ALVARO OBREGON,VILLA SOLIDARIDAD,19.383402,-99.219292,889,159.0,37.67,99.54,99.6,0.0,0.7997,45.0,3,33.75,0.0,11.65,PLANTA_000,3974.97,35.3,0.794679736422145,0.3563,0.1047025231571388,0.006931684824616201,0.0816,1659,0.003314373307061312,0.010938591312211744,0.06288472913583563,0.6475189986589184,0.003441669272573426,otra,Auditoría técnica para identificar causa secundaria,0,0,0,0,1,0
10-244,010,ALVARO OBREGON,26 DE JULIO,19.357519,-99.250637,1275,229.0,37.67,99.54,99.6,100.0,0.7997,45.0,0,0.0,,15.6,PLANTA_000,3974.97,50.7,0.794679736422145,0.5217,0.0,0.01598903734461971,0.0816,1660,0.004923750147078778,0.023465264577187925,0.043748971897339,0.6475189986589184,0.0050713764353383685,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
10-146,010,ALVARO OBREGON,LOS CEDROS,19.363677,-99.238516,908,163.0,37.67,99.54,99.6,100.0,0.7997,45.0,49,539.65,0.12,14.23,PLANTA_006,3974.97,36.1,0.794679736422145,0.6717,0.2764134423262153,0.014973244265219203,0.0815,1661,0.0034063376979194537,0.021478354592800498,0.04926161334986468,0.6475189986589184,0.0035263293849248523,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
03-072,003,COYOACAN,LOS CIPRESES,19.319229,-99.12866,1572,234.0,27.5,99.76,99.72,59.5,0.7375,42.0,204,1297.71,2.12,7.15,PLANTA_044,2737.72,43.0,0.5473264263642893,0.568,0.2597765975970553,0.018027939181477853,0.0815,1662,0.0033569953643493946,0.031652816132173585,0.14947150910489057,0.42020563254358523,0.004485241981728749,ambas,Intervención dual: red + planta (proyecto integral),0,0,0,0,1,0
03-055,003,COYOACAN,IMAN 580 (U HAB),19.310413,-99.171807,2503,372.0,27.5,99.76,99.72,59.5,0.7375,42.0,20,79.9,7.89,8.86,PLANTA_044,2737.72,68.5,0.5473264263642893,0.5019,0.11235523199336105,0.025133906458673524,0.0814,1663,0.005542209327935322,0.04471673337026247,0.12782395880680467,0.42020563254358523,0.007319418824749221,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
10-001,010,ALVARO OBREGON,ABRAHAM GONZALEZ,19.386403,-99.205473,459,82.0,37.67,99.54,99.6,0.0,0.7997,45.0,26,566.45,0.0,10.42,PLANTA_006,3974.97,18.2,0.794679736422145,0.4229,0.2926824452262366,0.004218095377593611,0.0814,1664,0.0015440587830421015,0.006529314266594618,0.07154627985289039,0.6475189986589184,0.0016320593710617063,otra,Auditoría técnica para identificar causa secundaria,0,0,0,0,1,0
05-027,005,GUSTAVO A. MADERO,COCOYOTES (AMPL),19.550885,-99.127971,1438,260.0,33.69,99.63,99.76,0.0,0.8242,46.0,14,97.36,,6.77,PLANTA_005,3051.02,43.9,0.6099621935398889,0.3411,0.1893790173808156,0.010923345590554915,0.0814,1665,0.004241664893290631,0.01718548657997783,0.0967763515012054,0.558560572194904,0.004265811523396509,otra,Auditoría técnica para identificar causa secundaria,0,0,0,0,1,0
10-095,010,ALVARO OBREGON,LA ARAÑA,19.363546,-99.240317,942,169.0,37.67,99.54,99.6,100.0,0.7997,45.0,12,127.39,0.44,14.42,PLANTA_006,3974.97,37.4,0.794679736422145,0.6375,0.18045419400132165,0.014664164853853355,0.0813,1666,0.003544284284206665,0.021141164601149964,0.04843858177927828,0.6475189986589184,0.0036639020674959187,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
10-148,010,ALVARO OBREGON,MARGARITA M DE JUAREZ,19.382126,-99.236465,938,168.0,37.67,99.54,99.6,0.0,0.7997,45.0,31,330.49,0.06,12.48,PLANTA_000,3974.97,37.3,0.794679736422145,0.4101,0.24777225211314477,0.008725671177522277,0.0813,1667,0.003521293186492129,0.013380639114855888,0.05793313721847082,0.6475189986589184,0.0036533195534519903,otra,Auditoría técnica para identificar causa secundaria,0,0,0,0,1,0
10-245,010,ALVARO OBREGON,2DA EL PIRUL (AMPL),19.37975,-99.242101,1043,187.0,37.67,99.54,99.6,0.0,0.7997,45.0,32,306.81,0.0,12.99,PLANTA_000,3974.97,41.5,0.794679736422145,0.4083,0.24134252331684353,0.00970365593823012,0.0813,1668,0.003958124043068299,0.01486130031643641,0.05518201591367662,0.6475189986589184,0.004097785143296975,otra,Auditoría técnica para identificar causa secundaria,0,0,0,0,1,0
10-150,010,ALVARO OBREGON,MARTIRES DE TACUBAYA,19.387033,-99.213579,622,111.0,37.67,99.54,99.6,0.0,0.7997,45.0,36,578.78,0.0,11.08,PLANTA_000,3974.97,24.7,0.794679736422145,0.4234,0.29135958632218284,0.005857398266951009,0.0813,1669,0.002210800616763622,0.009018841768018291,0.06667931659058153,0.6475189986589184,0.0023199227839170384,otra,Auditoría técnica para identificar causa secundaria,0,0,0,0,1,0
10-122,010,ALVARO OBREGON,LLANO REDONDO,19.355096,-99.244993,955,171.0,37.67,99.54,99.6,100.0,0.7997,45.0,65,680.63,4.49,15.13,PLANTA_006,3974.97,38.0,0.794679736422145,0.6772,0.28989669817189967,0.015885180273162307,0.0812,1670,0.0035902664796357356,0.022802234995904648,0.04553464753376584,0.6475189986589184,0.0037273971517594873,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
10-062,010,ALVARO OBREGON,EL MIRADOR,19.345249,-99.225064,817,146.0,37.67,99.54,99.6,100.0,0.7997,45.0,9,110.16,0.0,13.52,PLANTA_006,3974.97,32.5,0.794679736422145,0.634,0.17268704591922127,0.012504506409763907,0.0812,1671,0.003015489036772355,0.018173341872728174,0.05252778496110654,0.6475189986589184,0.0031453588793434375,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
03-098,003,COYOACAN,ROMERO DE TERREROS,19.342912,-99.169099,1967,292.0,27.5,99.76,99.72,100.0,0.7375,42.0,993,5048.3,3.44,8.59,PLANTA_006,2737.72,53.9,0.5473264263642893,0.6282,0.32032344187222844,0.025374700883807385,0.0812,1672,0.004275418624407249,0.04397659152338603,0.13072875330100472,0.42020563254358523,0.005696713651882597,ambas,Intervención dual: red + planta (proyecto integral),0,0,0,0,1,0
10-101,010,ALVARO OBREGON,LA HERRADURA,19.346257,-99.209521,530,95.0,37.67,99.54,99.6,100.0,0.7997,45.0,87,1641.51,0.68,11.98,PLANTA_006,3974.97,21.1,0.794679736422145,0.6982,0.36080967840412814,0.008818938086202648,0.081,1673,0.001842943053331059,0.012854723971885118,0.060840187813207165,0.6475189986589184,0.001938952278335624,ambas,Intervención dual: red + planta (proyecto integral),0,0,0,0,1,0
03-095,003,COYOACAN,PRADOS DE COYOACAN 1,19.317323,-99.131097,1465,218.0,27.5,99.76,99.72,59.5,0.7375,42.0,112,764.51,3.54,7.03,PLANTA_044,2737.72,40.1,0.5473264263642893,0.5554,0.2326590523764917,0.016332586697573544,0.081,1674,0.00310363722364378,0.028804070158528264,0.15133683733402367,0.42020563254358523,0.0041629238309538715,ambas,Intervención dual: red + planta (proyecto integral),0,0,0,0,1,0
03-158,003,COYOACAN,EX EJIDO SAN FRANCISCO CULHUACAN III,19.330744,-99.122128,1326,197.0,27.5,99.76,99.72,15.8,0.7375,42.0,2,15.08,,6.27,PLANTA_030,2737.72,36.3,0.5473264263642893,0.394,0.050395480701238206,0.009808758911190705,0.0809,1675,0.0027711046639676607,0.01833390853541891,0.16458058223458585,0.42020563254358523,0.0037405759092488597,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
04-050,004,CUAJIMALPA DE MORELOS,TEPETONGO,19.377295,-99.29096,3539,737.0,31.77,99.34,99.52,100.0,0.8306,47.0,12,33.91,,16.27,PLANTA_000,4236.05,149.9,0.8468748526760619,0.5549,0.11901483377684414,0.05644780383504455,0.0809,1676,0.01771766554382874,0.07015484306877365,0.020415176719846162,0.5156459544032187,0.015200845783830725,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
10-043,010,ALVARO OBREGON,COLINAS DE TARANGO,19.363503,-99.220805,601,108.0,37.67,99.54,99.6,100.0,0.7997,45.0,50,831.95,14.44,12.43,PLANTA_006,3974.97,23.9,0.794679736422145,0.682,0.31153635114272155,0.009860383958091707,0.0809,1677,0.002141827323620017,0.014286952716835392,0.05821410160208718,0.6475189986589184,0.0022352626715656135,ambas,Intervención dual: red + planta (proyecto integral),0,0,0,0,1,0
10-162,010,ALVARO OBREGON,OCOTILLOS,19.3404,-99.238714,930,167.0,37.67,99.54,99.6,100.0,0.7997,45.0,17,182.8,0.17,15.05,PLANTA_006,3974.97,37.0,0.794679736422145,0.646,0.2026872369753319,0.014700359889830364,0.0808,1678,0.003498302088777594,0.021150332648392715,0.045849007876468166,0.6475189986589184,0.0036215720113202056,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
03-056,003,COYOACAN,INFONAVIT CULHUACAN ZONA 1 (U HAB),19.332013,-99.119356,901,134.0,27.5,99.76,99.72,15.8,0.7375,42.0,23,255.27,3.64,5.95,PLANTA_030,2737.72,24.7,0.5473264263642893,0.46,0.1817404480801707,0.007895245879460307,0.0807,1679,0.0017735069849393029,0.014451546129687645,0.17102343094652908,0.42020563254358523,0.002451303306149351,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
14-062,014,BENITO JUAREZ,NARVARTE III,19.39202,-99.158844,8040,949.0,8.7,99.83,99.83,0.0,0.5,30.0,122,151.74,,5.51,PLANTA_006,1295.16,104.1,0.2589288055129821,0.1199,0.0,0.007387908398126867,0.0807,1680,0.006752402983004575,0.034209083422211864,0.3419883736854259,0.0,0.014024053151578876,otra,Auditoría técnica para identificar causa secundaria,0,0,0,0,0,0
10-075,010,ALVARO OBREGON,GALEANA,19.371035,-99.224325,611,110.0,37.67,99.54,99.6,100.0,0.7997,45.0,17,278.23,0.0,12.61,PLANTA_006,3974.97,24.3,0.794679736422145,0.656,0.23572163790205156,0.009627879569882855,0.0807,1681,0.0021878095190490873,0.013961001672510681,0.05721229119737485,0.6475189986589184,0.0022775927277413253,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
10-045,010,ALVARO OBREGON,CONCIENCIA PROLETARIA,19.361444,-99.217756,560,100.0,37.67,99.54,99.6,100.0,0.7997,45.0,4,71.43,,12.19,PLANTA_006,3974.97,22.3,0.794679736422145,0.6238,0.14779105949744548,0.008214803641929823,0.0806,1682,0.001957898541903735,0.012109847098256243,0.059592382078016926,0.6475189986589184,0.0020659424468627624,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
10-054,010,ALVARO OBREGON,EL ARBOL,19.380321,-99.235776,881,158.0,37.67,99.54,99.6,0.0,0.7997,45.0,12,136.21,0.78,12.63,PLANTA_000,3974.97,35.0,0.794679736422145,0.389,0.18807955713267221,0.007674785205782198,0.0806,1683,0.003291382209346777,0.01187187335433552,0.05710261227232973,0.6475189986589184,0.0034099217304416423,otra,Auditoría técnica para identificar causa secundaria,0,0,0,0,1,0
10-078,010,ALVARO OBREGON,GARCIMARRERO REACOMODO,19.366207,-99.234937,771,138.0,37.67,99.54,99.6,100.0,0.7997,45.0,3,38.91,,13.8,PLANTA_006,3974.97,30.6,0.794679736422145,0.6096,0.10995468554477782,0.01127425854085447,0.0804,1684,0.002831560255056073,0.01644844029728806,0.05120229369550131,0.6475189986589184,0.0029442911125088025,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
04-021,004,CUAJIMALPA DE MORELOS,JARDINES DE LA PALMA (HUIZACHITO),19.370791,-99.28099,3369,701.0,31.77,99.34,99.52,100.0,0.8306,47.0,26,77.17,0.0,16.12,PLANTA_000,4236.05,142.7,0.8468748526760619,0.5741,0.1743736508629907,0.055792459644371795,0.0804,1685,0.016835623208653467,0.06908889758539091,0.020931286788675913,0.5156459544032187,0.014456599028826718,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
03-069,003,COYOACAN,LAS CAMPANAS,19.309456,-99.121177,694,103.0,27.5,99.76,99.72,59.5,0.7375,42.0,29,417.87,0.85,5.89,PLANTA_044,2737.72,19.0,0.5473264263642893,0.5411,0.20871812389462566,0.007211661254715457,0.0804,1686,0.0012826255873221747,0.013051653626659459,0.17229809105545038,0.42020563254358523,0.0018177814235918336,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
03-157,003,COYOACAN,EX EJIDO SAN FRANCISCO CULHUACAN II,19.330915,-99.126238,1196,178.0,27.5,99.76,99.72,59.5,0.7375,42.0,37,309.36,,6.68,PLANTA_030,2737.72,32.7,0.5473264263642893,0.5339,0.18725454684664686,0.01264911084961378,0.0803,1687,0.0024702418718797435,0.022508080896605394,0.15711032775676909,0.42020563254358523,0.0033404568255283227,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
10-201,010,ALVARO OBREGON,SANTA LUCIA REACOMODO,19.355817,-99.259168,940,168.0,37.67,99.54,99.6,100.0,0.7997,45.0,60,638.3,,16.19,PLANTA_000,3974.97,37.4,0.794679736422145,0.6757,0.28323531984863826,0.015556022679879824,0.0803,1688,0.003521293186492129,0.02238632922922163,0.04164560411434007,0.6475189986589184,0.0036639020674959187,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
10-240,010,ALVARO OBREGON,ZOTOLTITLA,19.351661,-99.234098,884,158.0,37.67,99.54,99.6,100.0,0.7997,45.0,0,0.0,,14.15,PLANTA_006,3974.97,35.1,0.794679736422145,0.5217,0.0,0.010875426301971065,0.0802,1689,0.003291382209346777,0.016131376865819856,0.049614328911954435,0.6475189986589184,0.0034205042444855707,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
03-071,003,COYOACAN,LOS CEDROS (FRACC),19.313805,-99.113111,874,130.0,27.5,99.76,99.72,59.5,0.7375,42.0,48,549.2,0.38,6.24,PLANTA_044,2737.72,23.9,0.5473264263642893,0.5476,0.22074727668578983,0.009367645886680145,0.0801,1690,0.0017101674497628993,0.016757665947191875,0.16516040524755207,0.42020563254358523,0.0023623879542114534,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
05-213,005,GUSTAVO A. MADERO,VILLA DE ARAGON,19.463546,-99.057514,763,138.0,33.69,99.63,99.76,0.0,0.8242,46.0,234,3066.84,6.03,6.44,PLANTA_037,3051.02,23.3,0.6099621935398889,0.4231,0.46197959863459226,0.007371791544066496,0.0801,1691,0.002088730790195979,0.011156992174097349,0.1025835564864607,0.558560572194904,0.0021261473778021464,fugas,Reemplazo de red secundaria (cuadrillas + tubería),0,0,0,1,1,0
10-007,010,ALVARO OBREGON,ALCANTARILLA,19.339228,-99.245623,855,153.0,37.67,99.54,99.6,100.0,0.7997,45.0,206,2409.36,2.48,15.77,PLANTA_006,3974.97,34.0,0.794679736422145,0.7073,0.373813712695929,0.014843638562696078,0.0801,1692,0.003176426720774102,0.021292760958793375,0.04312773829089309,0.6475189986589184,0.0033040965900023606,ambas,Intervención dual: red + planta (proyecto integral),0,0,1,0,1,0
03-076,003,COYOACAN,LOS OLIVOS (FRACC),19.313657,-99.131912,1141,170.0,27.5,99.76,99.72,59.5,0.7375,42.0,41,359.33,1.25,6.68,PLANTA_044,2737.72,31.2,0.5473264263642893,0.5375,0.19511331827461112,0.012151069710265604,0.08,1693,0.002343562801526936,0.021600016377368157,0.15711032775676909,0.42020563254358523,0.0031737405406447655,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
03-087,003,COYOACAN,PEDREGAL DE LA ZORRA,19.306702,-99.161073,1715,255.0,27.5,99.76,99.72,59.5,0.7375,42.0,45,262.39,0.33,7.75,PLANTA_044,2737.72,47.0,0.5473264263642893,0.53,0.17335060283862427,0.018190417515969504,0.08,1694,0.0036895279240255147,0.03223000762407618,0.14091231728778272,0.42020563254358523,0.004929818741418235,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
03-092,003,COYOACAN,PETROLERA TAXQUEÑA,19.338494,-99.132699,1215,181.0,27.5,99.76,99.72,15.8,0.7375,42.0,74,609.05,7.48,6.61,PLANTA_006,2737.72,33.3,0.5473264263642893,0.4806,0.2235334338350426,0.011389648187764384,0.08,1695,0.0025177465232620465,0.020544486514715715,0.15832875425071508,0.42020563254358523,0.0034071433394817453,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
05-085,005,GUSTAVO A. MADERO,JAIME S EMILIANO G,19.547613,-99.134801,894,162.0,33.69,99.63,99.76,0.0,0.8242,46.0,19,212.53,,6.58,PLANTA_005,3051.02,27.3,0.6099621935398889,0.3596,0.24902721255969493,0.007150196780558568,0.0798,1696,0.0025122588104768942,0.011108710720598158,0.10005813968668427,0.558560572194904,0.0025416161439369748,otra,Auditoría técnica para identificar causa secundaria,0,0,0,0,1,0
10-067,010,ALVARO OBREGON,EL RODEO,19.380518,-99.208542,284,51.0,37.67,99.54,99.6,0.0,0.7997,45.0,9,316.9,0.0,10.81,PLANTA_006,3974.97,11.3,0.794679736422145,0.4091,0.25025970694267624,0.0023776273147612017,0.0798,1697,0.0008313347538915099,0.003727605768273587,0.06860459749312983,0.6475189986589184,0.0009018659020306612,otra,Auditoría técnica para identificar causa secundaria,0,0,0,0,1,0
03-084,003,COYOACAN,BARRIO OXTOPULCO UNIVERSIDAD,19.341988,-99.182408,2271,338.0,27.5,99.76,99.72,100.0,0.7375,42.0,85,374.28,4.49,9.76,PLANTA_006,2737.72,62.2,0.5473264263642893,0.5662,0.18355259106839233,0.02619226783943269,0.0797,1698,0.005003823278935891,0.04578038863949085,0.11919416351579507,0.42020563254358523,0.006619210428238281,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
10-069,010,ALVARO OBREGON,EMANCIPACION DEL PUEBLO (U HAB),19.360405,-99.238517,762,137.0,37.67,99.54,99.6,100.0,0.7997,45.0,1,13.12,,14.32,PLANTA_006,3974.97,30.3,0.794679736422145,0.5848,0.0577824370007893,0.0106732228772434,0.0797,1699,0.002808569157341538,0.015571759262122193,0.04886921153123757,0.6475189986589184,0.0029125435703770174,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
10-147,010,ALVARO OBREGON,LOS GAMITOS,19.379001,-99.238585,725,130.0,37.67,99.54,99.6,0.0,0.7997,45.0,28,386.21,3.42,12.89,PLANTA_000,3974.97,28.8,0.794679736422145,0.4138,0.2572382961241341,0.006738889553547168,0.0797,1700,0.002647631473339791,0.010336531042749102,0.05570552860003054,0.6475189986589184,0.0027538058597180947,otra,Auditoría técnica para identificar causa secundaria,0,0,0,0,1,0
03-153,003,COYOACAN,TAXQUEÑA,19.339232,-99.123211,868,129.0,27.5,99.76,99.72,15.8,0.7375,42.0,11,126.73,,6.15,PLANTA_030,2737.72,23.8,0.5473264263642893,0.4434,0.14393637179893923,0.007260922283379658,0.0796,1701,0.0016943325659687985,0.013387736262015571,0.1669290681724183,0.42020563254358523,0.0023512735352192167,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
10-102,010,ALVARO OBREGON,LA HUERTA,19.378786,-99.239706,492,88.0,37.67,99.54,99.6,100.0,0.7997,45.0,55,1117.89,4.22,12.97,PLANTA_000,3974.97,19.6,0.794679736422145,0.6891,0.3300950043330237,0.007999693955476912,0.0795,1702,0.0016820053693293124,0.011739860664665163,0.055286118865909326,0.6475189986589184,0.001780214567676701,ambas,Intervención dual: red + planta (proyecto integral),0,0,0,0,1,0
10-209,010,ALVARO OBREGON,TEJOCOTE,19.382814,-99.217764,414,74.0,37.67,99.54,99.6,0.0,0.7997,45.0,18,434.78,0.31,11.66,PLANTA_000,3974.97,16.5,0.794679736422145,0.4166,0.269204692430056,0.0037007427649461463,0.0794,1703,0.0013601300013258196,0.005751335349450441,0.06282120731485874,0.6475189986589184,0.001452156632314927,otra,Auditoría técnica para identificar causa secundaria,0,0,0,0,1,0
10-107,010,ALVARO OBREGON,LA MILAGROSA,19.350422,-99.237996,669,120.0,37.67,99.54,99.6,100.0,0.7997,45.0,50,747.38,0.0,14.58,PLANTA_006,3974.97,26.6,0.794679736422145,0.6795,0.29759732797250016,0.010986790728639936,0.0794,1704,0.002417720496194439,0.015894183304742928,0.04776107237747943,0.6475189986589184,0.0025209905507516746,ambas,Intervención dual: red + planta (proyecto integral),0,0,0,0,1,0
03-121,003,COYOACAN,VILLA PANAMERICANA 7MA. SECCIÓN (U HAB),19.30461,-99.16777,1754,261.0,27.5,99.76,99.72,59.5,0.7375,42.0,52,296.47,0.0,8.12,PLANTA_044,2737.72,48.0,0.5473264263642893,0.5329,0.17793420291098672,0.01874816608889316,0.0794,1705,0.0037845372267901194,0.03315603792059657,0.13619553312760566,0.42020563254358523,0.005040962931340607,planta,Upgrade tecnológico planta (ósmosis o intercambio iónico),0,0,0,0,1,0
05-015,005,GUSTAVO A. MADERO,C T M ARAGON AMPLIACION (U),19.455555,-99.053503,432,78.0,33.69,99.63,99.76,15.8,0.8242,46.0,34,787.04,0.0,6.32,PLANTA_037,3051.02,13.2,0.6099621935398889,0.5436,0.3544965140150833,0.005361976715378753,0.0793,1706,0.001029910739493691,0.007993472983138185,0.10482508568345195,0.558560572194904,0.0010770887433117068,ambas,Intervención dual: red + planta (proyecto integral),0,0,0,0,1,0
10-093,010,ALVARO OBREGON,JURISTAS,19.355903,-99.235811,618,111.0,37.67,99.54,99.6,100.0,0.7997,45.0,45,728.16,0.14,14.18,PLANTA_006,3974.97,24.6,0.794679736422145,0.6789,0.29689241005978584,0.010101769387784764,0.0793,1707,0.002210800616763622,0.014634914265167998,0.049481624909715624,0.6475189986589184,0.0023093402698731104,ambas,Intervención dual: red + planta (proyecto integral),0,0,0,0,1,0
