consulta,match,score,decision,cve_alcaldia
MANUEL NAVARRETE,VALLE GOMEZ,44,no_match,015
REPUBLICA DE BRASIL,VISTA ALEGRE,45,no_match,015
AVENIDA JOSE VASCONCELOS,MORELOS I,42,no_match,015
REPUBLICA DE URUGUAY,ROMA SUR I,40,no_match,015
5 DE FEBRERO,OBRERA I,50,no_match,015
ESTRELLA,ASTURIAS,50,no_match,015
BOLANOS,MORELOS I,50,no_match,015
ANTONIO LEON Y GAMA,SAN RAFAEL I,38,no_match,015
AVENIDA INSURGENTES SUR,SANTA MARIA INSURGENTES,73,candidato,015
FRONTERA,CONDESA,53,no_match,015
CERRADA LA VIGA,CENTRO VI,50,no_match,015
DOCTOR J. NAVARRO,PAULINO NAVARRO,63,no_match,015
AVENIDA ARCOS DE BELEN,EX HIPODROMO DE PERALVILLO,41,no_match,015
MESONES,CONDESA,57,no_match,015
PASEO DE LA REFORMA NORTE,ROMA NORTE I,59,no_match,015
SUR 79,ROMA SUR I,66,no_match,015
TEHUANTEPEC,CUAUHTEMOC,47,no_match,015
CALLE BAJIO,TABACALERA,57,no_match,015
VIADUCTO PRESIDENTE MIGUEL ALEMAN VALDES,SANTA MARIA LA RIBERA I,41,no_match,015
TLACOTALPAN,TABACALERA,57,no_match,015
TORREON,MORELOS I,50,no_match,015
HERMOSILLO,PERALVILLO I,54,no_match,015
ATENOR SALAS,ASTURIAS,50,no_match,015
ALAMOS,ATLAMPA,61,no_match,015
CALLE DEL CORREO MAYOR,VISTA ALEGRE,41,no_match,015
CALLE MANZANARES,VISTA ALEGRE,42,no_match,015
CALLE RAFAEL ANGEL DE LA PENA,SAN RAFAEL I,66,no_match,015
ALFREDO CHAVERO,BUENOS AIRES,44,no_match,015
ISABEL LA CATOLICA,SANTA MARIA LA RIBERA I,48,no_match,015
CALLE JUAN DE DIOS PEZA,VISTA ALEGRE,45,no_match,015
FRANCISCO RIVAS,ASTURIAS,52,no_match,015
DOCTOR IGNACIO MORONES PRIETO,DOCTORES I,51,no_match,015
DOCTOR BARRAGAN,DOCTORES I,48,no_match,015
PRIVADA DOCTOR DURAN,DOCTORES IV,58,no_match,015
DOCTOR MIGUEL SILVA,DOCTORES IV,66,no_match,015
JARDIN BALBUENA,ALGARIN,54,no_match,015
CERRADA SUR 57,ROMA SUR I,58,no_match,015
PROLONGACION JUAN LUCAS LASSAGA,SAN SIMON TOLNAHUAC,40,no_match,015
SAN JERONIMO,ROMA SUR I,45,no_match,015
JOSE MARIA IZAZAGA,SANTA MARIA LA RIBERA I,53,no_match,015
ECHEVESTE,VISTA ALEGRE,47,no_match,015
AVENIDA BAJA CALIFORNIA,TABACALERA,48,no_match,015
ALTATA,ATLAMPA,61,no_match,015
CHOLULA,CONDESA,42,no_match,015
ENSENADA,ESPERANZA,58,no_match,015
SALTILLO,PERALVILLO I,60,no_match,015
AVENIDA BENJAMIN FRANKLIN,SANTA MARIA LA RIBERA I,41,no_match,015
QUINTANA ROO,ROMA NORTE I,50,no_match,015
COMITAN,CONDESA,42,no_match,015
ANGEL DEL CAMPO,ATLAMPA,45,no_match,015
FRANCISCO OLAGUIBEL,SAN SIMON TOLNAHUAC,47,no_match,015
CALLE ALBINO GARCIA,TABACALERA,55,no_match,015
REPUBLICA DE PERU,FELIPE PESCADOR,43,no_match,015
CALLE DEL CARMEN,ALGARIN,43,no_match,015
MOZART,MAZA,60,no_match,015
CALLE REPUBLICA DE PARAGUAY,EX HIPODROMO DE PERALVILLO,41,no_match,015
ORGANO,TRANSITO,57,no_match,015
GRANADA,ESPERANZA,50,no_match,015
SANTA LUCIA,SANTA MARIA (U HAB),62,no_match,015
MASCAGNI,MAZA,50,no_match,015
JULIAN CARRILLO,PAULINO NAVARRO,60,no_match,015
GIOACCHINO ROSSINI,DOCTORES II,48,no_match,015
F.C. HIDALGO,HIPODROMO CONDESA,41,no_match,015
CALLE MARIANA RODRIGUEZ DEL TORO DE LAZARIN,SANTA MARIA LA RIBERA I,45,no_match,015
#30,ALGARIN,0,no_match,015
AVENIDA DE LA REPUBLICA,SANTA MARIA LA RIBERA I,43,no_match,015
LUNA,JUAREZ,40,no_match,015
FELIX U. GOMEZ,VALLE GOMEZ,62,no_match,015
ARTEAGA,ATLAMPA,57,no_match,015
AVENIDA ALVARO OBREGON,PAULINO NAVARRO,48,no_match,015
CHIHUAHUA,CUAUHTEMOC,42,no_match,015
TEPIC,CUAUHTEMOC,40,no_match,015
COAHUILA,ASTURIAS,50,no_match,015
TOKIO,TRANSITO,46,no_match,015
BIARRITZ,JUAREZ,42,no_match,015
FLORENCIA,VISTA ALEGRE,47,no_match,015
BUCARELI,JUAREZ,57,no_match,015
CALLE DINAMARCA,TABACALERA,48,no_match,015
85,ALGARIN,0,no_match,015
BARCELONA,TABACALERA,52,no_match,015
DONATO GUERRA,ASTURIAS,47,no_match,015
BERLIN,ALGARIN,46,no_match,015
VIENA,OBRERA I,46,no_match,015
SINALOA,ALGARIN,42,no_match,015
PRIMERA CERRADA GUADALAJARA,SANTA MARIA LA RIBERA I,48,no_match,015
PARQUE ESPANA,ESPERANZA,54,no_match,015
AVENIDA SONORA,SAN SIMON TOLNAHUAC,48,no_match,015
CALLE RIO SENA,VISTA ALEGRE,53,no_match,015
RIO VOLGA,ROMA NORTE I,47,no_match,015
CALLE RIO AMOY,TABACALERA,50,no_match,015
ANZURES,ASTURIAS,53,no_match,015
RIO EUFRATES,TRANSITO,50,no_match,015
RIO TIGRIS,CENTRO II,52,no_match,015
RIO NEVA,PAULINO NAVARRO,52,no_match,015
CALLE RAFAEL LUCIO,SAN RAFAEL I,66,no_match,015
AVENIDA VERACRUZ,OBRERA I,41,no_match,015
AGRICULTURA,ASTURIAS,52,no_match,015
CALLE FRANCISCO DE LORENZANA,VISTA ALEGRE,40,no_match,015
CALLEJON DE ROMITA,VISTA ALEGRE,53,no_match,015
NOPAL,PAULINO NAVARRO,50,no_match,015
EJE 2 NORTE MANUEL GONZALEZ,ROMA NORTE I,58,no_match,015
CALLEJON NOPAL,TABACALERA,41,no_match,015
453,ALGARIN,0,no_match,015
199,ALGARIN,0,no_match,015
CALLE DOCTOR OLVERA,DOCTORES V,55,no_match,015
PRIVADA DOCTOR MARQUEZ,DOCTORES IV,60,no_match,015
CIRCUITO INTERIOR INSTITUTO TECNICO INDUSTRIAL,HIPODROMO CONDESA,38,no_match,015
MOCTEZUMA,ROMA NORTE I,47,no_match,015
CIENCIAS,CENTRO I,50,no_match,015
AVENIDA MAZATLAN,SAN RAFAEL I,50,no_match,015
MARTE,JUAREZ,54,no_match,015
PENSADOR MEXICANO,FELIPE PESCADOR,62,no_match,015
CALZADA SAN SIMON,SAN SIMON TOLNAHUAC,72,candidato,015
HEROES FERROCARRILEROS,BUENOS AIRES,47,no_match,015
2A CALLE DE ERNESTO PUGIBET,VISTA ALEGRE,41,no_match,015
BALDERAS,TABACALERA,66,no_match,015
AYUNTAMIENTO,TRANSITO,50,no_match,015
AVENIDA MICHOACAN,BUENAVISTA I,41,no_match,015
CALLE HUICHAPAN,ATLAMPA,45,no_match,015
IZTACCIHUATL,TABACALERA,45,no_match,015
MIRTO,ROMA NORTE I,47,no_match,015
JUAN DE DIOS ARIAS,SANTA MARIA LA RIBERA I,48,no_match,015
ORIENTE 67 A,SANTA MARIA LA RIBERA I,45,no_match,015
RICARDO BELL,FELIPE PESCADOR,51,no_match,015
ENRIQUE GRANADOS,ESPERANZA,48,no_match,015
MANUEL CABALLERO,TABACALERA,53,no_match,015
DEGOLLADO,FELIPE PESCADOR,41,no_match,015
AVENIDA NINOS HEROES,BUENOS AIRES,56,no_match,015
SAN ANTONIO TOMATLAN,SAN SIMON TOLNAHUAC,56,no_match,015
BOSQUE DE CHAPULTEPEC I SECCION,FELIPE PESCADOR,39,no_match,015
CALLE SANTO TOMAS,VISTA ALEGRE,48,no_match,015
CIRCUNVALACION,ALGARIN,47,no_match,015
CALLE RAMON ALCAZAR,TABACALERA,55,no_match,015
CANDELARIA TICOMAN,HIPODROMO CONDESA,51,no_match,015
RICARDO CASTRO,ASTURIAS,54,no_match,015
CALLEJON JAIME NUNO,BUENOS AIRES,45,no_match,015
CERRADA BAJIO,TABACALERA,52,no_match,015
NONOALCO TLATELOLCO,NONOALCO-TLATELOLCO (U HAB) I,75,candidato,015
ESCANDON II SECCION,CENTRO III,48,no_match,015
ARTES GRAFICAS,ASTURIAS,54,no_match,015
NICOLAS BRAVO,TRANSITO,47,no_match,015
VIADUCTO PIEDAD,PERALVILLO I,44,no_match,015
SAN MIGUEL CHAPULTEPEC I SECCION,SAN RAFAEL I,58,no_match,015
TLAXPANA,ATLAMPA,66,no_match,015
CIUDAD DE MEXICO,MEXICO NUEVO,66,no_match,016
ARGENTINA PONIENTE,ARGENTINA ANTIGUA,69,no_match,016
LOMAS HERMOSA,LOMA HERMOSA (CONJ HAB),70,candidato,016
REAL DE LAS LOMAS,BOSQUES DE LAS LOMAS I,82,candidato,016
AVENIDA REVOLUCION,ARGENTINA ANTIGUA,51,no_match,016
CARLOS B. ZETINA,ARGENTINA ANTIGUA,48,no_match,016
18 DE JULIO,10 DE ABRIL,54,no_match,016
MARTIRES DE LA CONQUISTA,BOSQUES DE LAS LOMAS I,60,no_match,016
AVENIDA JOSE VASCONCELOS,LOMAS DE SOTELO,51,no_match,016
EMERSON,ANGEL ZIMBRON,50,no_match,016
CALLE LAGO MAYOR,PLUTARCO ELIAS CALLES,59,no_match,016
LAGUNA DEL CARMEN,PLUTARCO ELIAS CALLES,52,no_match,016
LAGO COMO,ANAHUAC LAGO NORTE,61,no_match,016
LAGUNA DE TERMINOS,LOMAS DE SOTELO,54,no_match,016
MEXICO CITY,MEXICO NUEVO,70,candidato,016
CALLE LAGO GINEBRA,PLUTARCO ELIAS CALLES,61,no_match,016
PRESA SALINILLAS,LOMAS DE BEZARES II,51,no_match,016
IGNACIO ALLENDE,IGNACIO MANUEL ALTAMIRANO,63,no_match,016
BOSQUE DE CHAPULTEPEC II SECCION,LOMAS DE CHAPULTEPEC I,77,candidato,016
BOSQUE DE LOS CIRUELOS,BOSQUES DE LAS LOMAS I,77,candidato,016
CALLE LAGO CHAPALA,PLUTARCO ELIAS CALLES,61,no_match,016
CALLE FELIX BERENGUER,PLUTARCO ELIAS CALLES,42,no_match,016
LAGO CARDIEL,ANAHUAC LAGO NORTE,53,no_match,016
PANTEON FRANCES,FRANCISCO I MADERO,60,no_match,016
LAGO ILOPANGO,POPOTLA I,54,no_match,016
AVENIDA EMILIO CASTELAR,MANUEL AVILA CAMACHO,51,no_match,016
CERRADA XIMILPA,LOMAS DE BEZARES II,47,no_match,016
LAGO ENARE,ANAHUAC LAGO NORTE,64,no_match,016
GALILEO,IRRIGACION,47,no_match,016
CERRADA DE BEZARES,LOMAS DE BEZARES I,71,candidato,016
CALLE TONANTZIN,PLUTARCO ELIAS CALLES,44,no_match,016
LAGO MASK,ANAHUAC LAGO NORTE,61,no_match,016
MAR MEDITERRANEO,AGRICULTURA,44,no_match,016
CERRADA MAR DE KARA,LOMAS DE BEZARES I,48,no_match,016
BAHIA DE SAN HIPOLITO,ANAHUAC PERALITOS,52,no_match,016
CERRADA MONTES CELESTES,ESCANDON I,42,no_match,016
CERRADA LAGO GINEBRA,ANAHUAC LAGO NORTE,52,no_match,016
MONTE CARPATOS,MANUEL AVILA CAMACHO,47,no_match,016
MONTE CHIMBORAZO,MANUEL AVILA CAMACHO,44,no_match,016
LAGUNA DE MAYRAN,5 DE MAYO,56,no_match,016
UNION,ANGEL ZIMBRON,44,no_match,016
12 DE OCTUBRE,16 DE SEPTIEMBRE,62,no_match,016
TORCUATO TASSO,TACUBA,50,no_match,016
CALLE MAR CASPIO,PLUTARCO ELIAS CALLES,59,no_match,016
CALLE MAR NEGRO,PLUTARCO ELIAS CALLES,55,no_match,016
CALZADA GENERAL MARIANO ESCOBEDO,ANAHUAC MARIANO ESCOBEDO,80,candidato,016
LAURO AGUIRRE,AGRICULTURA,50,no_match,016
AVENIDA EJERCITO NACIONAL,MARINA NACIONAL (U HAB),54,no_match,016
LAGO CANEGUIN,ANAHUAC LAGO NORTE,58,no_match,016
CALLE DE LA PROSPERIDAD,PLUTARCO ELIAS CALLES,59,no_match,016
QUETZALCOATL,LOMAS DE SOTELO,44,no_match,016
AVENIDA MARINA NACIONAL,MARINA NACIONAL (U HAB),78,candidato,016
LOMAS DE TECAMACHALCO,LOMAS DE SOTELO,72,candidato,016
LAGO TRASIMENO,ANAHUAC LAGO NORTE,50,no_match,016
LAGO BOLSENA,SAN LORENZO TLALTENANGO,51,no_match,016
TLALOC,TACUBA,50,no_match,016
CALLE JULIO VERNE,PLUTARCO ELIAS CALLES,52,no_match,016
HEROES DE PADIERNA,LOMAS DE BEZARES I,55,no_match,016
CALLE LAGO GARDA,PLUTARCO ELIAS CALLES,59,no_match,016
JOSE MARIA DEL CASTILLO VELAZCO,PLUTARCO ELIAS CALLES,53,no_match,016
AVENIDA RODOLFO GAONA,ANAHUAC DOS LAGOS,47,no_match,016
PRESA TEPUXTEPEC,BOSQUES DE CHAPULTEPEC (POLANCO),45,no_match,016
AVENIDA JAIME BALMES,MANUEL AVILA CAMACHO,50,no_match,016
EDGAR ALLAN POE,TORRE BLANCA (AMPL),52,no_match,016
LAFONTAINE,IGNACIO MANUEL ALTAMIRANO,45,no_match,016
2DO. ANILLO DE CIRCUNVALACION,MANUEL AVILA CAMACHO,44,no_match,016
RETORNO 2 INGENIEROS MILITARES,MILITAR 1 K LOMAS DE SOTELO (U HAB),46,no_match,016
CALLE 7,10 DE ABRIL,44,no_match,016
CERRADA PLAN DE AYALA,VENTURA PEREZ DE ALBA,52,no_match,016
POLANCO II SECCION,MORALES SECCION PALMAS (POLANCO),60,no_match,016
BOSQUE DE CIPRESES NORTE,BOSQUES DE LAS LOMAS I,60,no_match,016
CALLE JOSE MARIA VIGIL,PLUTARCO ELIAS CALLES,51,no_match,016
JOUBLANC,SAN JOAQUIN,52,no_match,016
CERRADA ANTONIO MACEO,FRANCISCO I MADERO,51,no_match,016
CALLE GENERAL FRANCISCO MURGUIA,FRANCISCO I MADERO,66,no_match,016
AVE REAL,AMERICA,53,no_match,016
TIRO AL PICHON,FRANCISCO I MADERO,50,no_match,016
AVENIDA DE LOS MAESTROS,LOMAS DE BEZARES I,58,no_match,016
PRIVADA DE CONSTITUYENTES,BOSQUES DE LAS LOMAS I,51,no_match,016
PONIENTE 73-A,NUEVA ARGENTINA (ARGENTINA PONIENTE),40,no_match,016
HEROES DE LA INTERVENCION,LOMAS DE BEZARES II,59,no_match,016
AVENIDA PRADO NORTE,ANAHUAC LAGO NORTE,64,no_match,016
MONTE ATHOS,ANAHUAC LAGO NORTE,48,no_match,016
EUGENIO SUE,PENSIL SUR,57,no_match,016
HEROES DE 1810,10 DE ABRIL,56,no_match,016
LAGO SILVERIO,ANAHUAC LAGO SUR,48,no_match,016
BLAS PASCAL,LOMAS ALTAS,54,no_match,016
CERRADA LA PAZ,DANIEL GARZA,46,no_match,016
POLANCO I SECCION,MORALES SECCION PALMAS (POLANCO),61,no_match,016
AVENIDA CONSTITUYENTES,NUEVA ARGENTINA (ARGENTINA PONIENTE),48,no_match,016
JUAN DE LA BARRERA,LOMAS DE BEZARES I,61,no_match,016
LAGO ISEO,ANAHUAC LAGO NORTE,61,no_match,016
LAGO CHALCO,ANAHUAC DOS LAGOS,64,no_match,016
POCITO,POPO,60,no_match,016
LAGO CUITZEO,ANAHUAC LAGO NORTE,53,no_match,016
DANXHO,5 DE MAYO,40,no_match,016
PRESA ESCAME,AMERICA,52,no_match,016
BOSQUE DE CHAPULTEPEC I SECCION,LOMAS DE CHAPULTEPEC I,84,candidato,016
ASTRONOMOS,SANTO TOMAS,57,no_match,016
CIRCUITO INTERIOR MELCHOR OCAMPO,FRANCISCO I MADERO,44,no_match,016
SIERRA SANTA ROSA,SAN LORENZO TLALTENANGO,50,no_match,016
LAGO TEXCOCO,ANAHUAC LAGO NORTE,50,no_match,016
FELIPE CARRILLO PUERTO,PLUTARCO ELIAS CALLES,60,no_match,016
LAGO XOCHIMILCO,ANAHUAC LAGO NORTE,48,no_match,016
AGUIAR Y SEIJAS,ARGENTINA ANTIGUA,50,no_match,016
CERRADA DE TIRO AL PICHON,VENTURA PEREZ DE ALBA,52,no_match,016
NOPALTZIN,ANGEL ZIMBRON,45,no_match,016
DOCTORA,AGRICULTURA,44,no_match,016
AVENIDA JOSE MARTI,ANAHUAC MARIANO ESCOBEDO,52,no_match,016
LAGO TUS,ANAHUAC LAGO NORTE,66,no_match,016
LAGO PEYPUS,ANAHUAC LAGO NORTE,53,no_match,016
AVENIDA CASA DE LA MONEDA,MANUEL AVILA CAMACHO,53,no_match,016
AVENIDA PROGRESO,TORRE BLANCA,50,no_match,016
GOETHE,TORRES TOREO,44,no_match,016
LAGUNA TAMIAHUA,ARGENTINA ANTIGUA,50,no_match,016
SAN ALVARO,SAN LORENZO TLALTENANGO,48,no_match,016
COLEGIO SALESIANO,SAN LORENZO TLALTENANGO,55,no_match,016
MIGUEL HIDALGO,SAN MIGUEL CHAPULTEPEC I,60,no_match,016
LAGO ANDROMACO,ANAHUAC DOS LAGOS,64,no_match,016
SIERRA GUADARRAMA,REFORMA SOCIAL,51,no_match,016
BARRANQUILLA,AGRICULTURA,43,no_match,016
CALZADA DE BECERRA,LOMAS DE BEZARES I,50,no_match,016
AVENIDA PASEO DE LAS PALMAS,BOSQUES DE LAS LOMAS I,57,no_match,016
COVE,MEXICO NUEVO,37,no_match,016
AVENIDA JALISCO,ANAHUAC PERALITOS,50,no_match,016
GOBERNADOR JOSE CEBALLOS,OBSERVATORIO,44,no_match,016
MOYA DE CONTRERAS,LOMAS DE REFORMA,54,no_match,016
MAYORGA,5 DE MAYO,50,no_match,016
CERRADA DE TECAMACHALCO,MANUEL AVILA CAMACHO,51,no_match,016
MANUEL DUBLAN,IGNACIO MANUEL ALTAMIRANO,63,no_match,016
BAHIA DEL ESPIRITU SANTO,SANTO TOMAS,62,no_match,016
CALLE GOBERNADOR GARCIA CONDE,PLUTARCO ELIAS CALLES,48,no_match,016
CALLE LAGO MURITZ,PLUTARCO ELIAS CALLES,57,no_match,016
NEZAHUALPILLI,ANAHUAC II,60,no_match,016
MAR BLANCO,TORRE BLANCA,63,no_match,016
MAR ADRIATICO,FRANCISCO I MADERO,58,no_match,016
CALZADA MEXICO-TACUBA,TACUBA,44,no_match,016
LAGO FONDO,ANAHUAC DOS LAGOS,59,no_match,016
POLANCO III SECCION,MORALES SECCION PALMAS (POLANCO),58,no_match,016
HIPODROMO,POPO,46,no_match,016
PUENTE DE LA MORENA,VENTURA PEREZ DE ALBA,60,no_match,016
CERRADA TONANTZIN,ARGENTINA ANTIGUA,47,no_match,016
LAGO ZIRAHUEN,ANAHUAC LAGO NORTE,58,no_match,016
CALLE ARQUIMEDES,SAN JOAQUIN,44,no_match,016
LAGO TLAHUAC,ANAHUAC LAGO SUR,71,candidato,016
SANTA CRUZ ACAYUCAN,ANAHUAC LOS MANZANOS,51,no_match,016
LAGO ATITLAN,ANAHUAC LAGO NORTE,53,no_match,016
AVENIDA PASEO DE LA REFORMA,LOMAS DE REFORMA,76,candidato,016
AVENIDA HORACIO,ANAHUAC I,58,no_match,016
SOFOCLES,SANTO TOMAS,42,no_match,016
PROLONGACION PRESA DON MARTIN,MARINA NACIONAL (U HAB),53,no_match,016
BENITO PEREZ GALDOS,VENTURA PEREZ DE ALBA,55,no_match,016
3ER. ANILLO DE CIRCUNVALACION,IGNACIO MANUEL ALTAMIRANO,48,no_match,016
CALLE HIPOLITO TAINE,PLUTARCO ELIAS CALLES,53,no_match,016
PLATON,TORRE BLANCA,44,no_match,016
AVENIDA MOLIERE,MOLINO DEL REY,55,no_match,016
BOULEVARD MIGUEL DE CERVANTES SAAVEDRA,SAN MIGUEL CHAPULTEPEC I,48,no_match,016
PRESA SANALONA,SAN LORENZO TLALTENANGO,54,no_match,016
LUIS VIVES,VERONICA ANZURES,38,no_match,016
TENNYSON,ESCANDON I,44,no_match,016
CALLE SUR 132,PLUTARCO ELIAS CALLES,52,no_match,016
DAVID HERRERA,LOMAS DE REFORMA,48,no_match,016
AVENIDA HOMERO,MANUEL AVILA CAMACHO,52,no_match,016
LOMAS DE SAN ISIDRO,LOMAS DE SOTELO,69,no_match,016
LAS AMERICAS,AMERICA,73,candidato,016
BUENOS AIRES,LOMAS DE BEZARES I,53,no_match,016
SAN PEDRO DE LOS PINOS,LOMAS DE REFORMA,52,no_match,016
CIRCUITO INTERIOR INSTITUTO TECNICO INDUSTRIAL,IGNACIO MANUEL ALTAMIRANO,36,no_match,016
PLENITUD,PENSIL SUR,55,no_match,016
F.C. DE CUERNAVACA,ANAHUAC DOS LAGOS,40,no_match,016
11,10 DE ABRIL,15,no_match,016
BOULEVARD ADOLFO LOPEZ MATEOS,CHAPULTEPEC MORALES (POLANCO),48,no_match,016
LAGO GUANACACHA,ANAHUAC LAGO SUR,64,no_match,016
VIADUCTO PRESIDENTE MIGUEL ALEMAN VALDES,SAN MIGUEL CHAPULTEPEC I,50,no_match,016
LAGO MARGARITA,LEGARIA,57,no_match,016
CALZADA SANTA CRUZ CACALCO,MORALES SECCION ALAMEDA (POLANCO),47,no_match,016
LUIS DE VELASCO,LOMAS DE SOTELO,60,no_match,016
ALEJANDRO DUMAS,LOMAS ALTAS,53,no_match,016
VICTORIANO ZEPEDA,DEPORTIVA PENSIL,42,no_match,016
95,5 DE MAYO,18,no_match,016
CALLE LAGO SUPERIOR,PLUTARCO ELIAS CALLES,60,no_match,016
PRIMERA PRIVADA LAGO GUIJA,ANAHUAC LAGO NORTE,45,no_match,016
CALLE LAGO GUIJA,PLUTARCO ELIAS CALLES,64,no_match,016
GENERAL PEDRO ANTONIO DE LOS SANTOS,LOS MORALES (POLANCO),46,no_match,016
GENERAL JOSE MONTESINOS,ANAHUAC LOS MANZANOS,51,no_match,016
AVENIDA BENJAMIN FRANKLIN,NUEVA ARGENTINA (ARGENTINA PONIENTE),49,no_match,016
LAGUNA SAN CRISTOBAL,SAN JOAQUIN,51,no_match,016
PANTEON CIVIL DE DOLORES,LOMAS DE SOTELO,51,no_match,016
POLANCO IV SECCION,MORALES SECCION PALMAS (POLANCO),60,no_match,016
CODIGO 2,ANAHUAC MARIANO ESCOBEDO,37,no_match,016
BOSQUES DE LA REFORMA,BOSQUES DE LAS LOMAS I,79,candidato,016
AVENIDA SUDERMANN,PENSIL SUR,51,no_match,016
JUAN VAZQUEZ DE MELLA,DANIEL GARZA,48,no_match,016
PLAN DE BARRANCAS,LOMAS DE BEZARES I,57,no_match,016
CDA.LAGO ERNE,ANAHUAC LAGO NORTE,51,no_match,016
RIO BECERRA,OBSERVATORIO,60,no_match,016
BECERRA,AMERICA,42,no_match,016
ANTONIO MACEO,SANTO TOMAS,58,no_match,016
CERRADA MANUEL DUBLAN,MANUEL AVILA CAMACHO,53,no_match,016
ALCAZAR DE TOLEDO,LOMAS DE SOTELO,56,no_match,016
AVENIDA PATRIOTISMO,ANAHUAC PERALITOS,50,no_match,016
COMERCIO,AMERICA,53,no_match,016
MINERIA,AMERICA,71,candidato,016
AGRARISMO,LEGARIA,50,no_match,016
SIERRA ITAMBE,AMERICA,50,no_match,016
BAHIA TODOS LOS SANTOS,ANAHUAC LOS MANZANOS,57,no_match,016
LAMARTINE,AMERICA,50,no_match,016
PETRARCA,TACUBA,57,no_match,016
AVENIDA PRESIDENTE MASARYK,NUEVA ARGENTINA (ARGENTINA PONIENTE),48,no_match,016
GAUSS,ANZURES,50,no_match,016
CALLE KEPLER,PLUTARCO ELIAS CALLES,60,no_match,016
LEIBNITZ,PERIODISTA,44,no_match,016
CALLE COPERNICO,PLUTARCO ELIAS CALLES,55,no_match,016
RENAN,GRANADA,50,no_match,016
ATZAYACATL,TACUBA,50,no_match,016
MAR ARAFURA,ANAHUAC LAGO SUR,51,no_match,016
MAR TIRRENO,TORRES TOREO,52,no_match,016
LAGO HURON,ANAHUAC LAGO SUR,61,no_match,016
DANIEL DELGADILLO,DANIEL GARZA,66,no_match,016
TLATILCO,LOMAS DE SOTELO,43,no_match,016
MAR JAPON,SAN JOAQUIN,50,no_match,016
MAR DE JAVA,5 DE MAYO,60,no_match,016
REYNA XOCHITL,REFORMA SOCIAL,59,no_match,016
CAMPOS ELISEOS,PLUTARCO ELIAS CALLES,51,no_match,016
LAGO DE PATZCUARO,ANAHUAC LAGO SUR,54,no_match,016
AVENIDA EXPLANADA,GRANADA (AMPL),51,no_match,016
CALLE MONTES URALES,PLUTARCO ELIAS CALLES,55,no_match,016
CDA.LAGO ANDROMACO,ANAHUAC DOS LAGOS,57,no_match,016
AVENIDA DE LAS LOMAS,BOSQUES DE LAS LOMAS I,75,candidato,016
AVENIDA INGENIEROS MILITARES,IGNACIO MANUEL ALTAMIRANO,49,no_match,016
PRIVADA ALLENDE,VENTURA PEREZ DE ALBA,50,no_match,016
SENECA,AMERICA,46,no_match,016
LAGO URMIAH,LEGARIA,55,no_match,016
LAGO AMMER,AMERICA,58,no_match,016
LAGO BIWA,ANAHUAC LAGO NORTE,61,no_match,016
GOBERNADOR LUIS G. CURIEL,OBSERVATORIO,43,no_match,016
CALLE GENERAL JOSE MORAN,SAN MIGUEL CHAPULTEPEC I,50,no_match,016
GENERAL ENRIQUE TORROELLA,DANIEL GARZA,43,no_match,016
ENRIQUE IBSEN,PENSIL NORTE,48,no_match,016
PRESA LAS PILAS,LOMAS ALTAS,53,no_match,016
LAGO SAN MARTIN,SAN JOAQUIN,61,no_match,016
PANTEON SANCTORUM,SANTO TOMAS,57,no_match,016
AVENIDA AZCAPOTZALCO,MANUEL AVILA CAMACHO,50,no_match,016
LAGO GASCASONICA,ANAHUAC LAGO SUR,50,no_match,016
RIO URUGUAY,AGRICULTURA,45,no_match,016
GOBERNADOR RAFAEL REBOLLAR,OBSERVATORIO,42,no_match,016
EL CHAMIZAL,10 DE ABRIL,45,no_match,016
SUR 140,ANAHUAC LAGO SUR,60,no_match,016
PEREDA,PERIODISTA,62,no_match,016
EX-ARZOBISPADO,PERIODISTA,50,no_match,016
AVENIDA ISAAC NEWTON,MANUEL AVILA CAMACHO,55,no_match,016
BARRANCA ZONA FEDERAL,ANAHUAC PERALITOS,47,no_match,016
HIPODROMO CONDESA,LOMA HERMOSA (CONJ HAB),45,no_match,016
POLANCO V SECCION,MORALES SECCION PALMAS (POLANCO),65,no_match,016
AVENIDA EJERCITO NACIONAL MEXICANO,MARINA NACIONAL (U HAB),51,no_match,016
GOBERNADOR IGNACIO ESTEVA,IGNACIO MANUEL ALTAMIRANO,52,no_match,016
CALLE 3 PICOS,PLUTARCO ELIAS CALLES,52,no_match,016
2A DE LA CRUZ,VENTURA PEREZ DE ALBA,52,no_match,016
PONIENTE 73,MOLINO DEL REY,40,no_match,016
190,10 DE ABRIL,28,no_match,016
GENERAL ARISTA,ARGENTINA ANTIGUA,51,no_match,016
CUITLAHUAC,ANAHUAC I,52,no_match,016
GUTENBERG,AGRICULTURA,40,no_match,016
REFINERIA 18 DE MARZO,LOMAS DE REFORMA,59,no_match,016
CAMPO MILITAR 1 A,MILITAR 1 K LOMAS DE SOTELO (U HAB),69,no_match,016
NAUCALPAN DE JUAREZ,VENTURA PEREZ DE ALBA,55,no_match,016
RESIDENCIAL MILITAR,MILITAR 1 K LOMAS DE SOTELO (U HAB),53,no_match,016
COOPERATIVA PALO ALTO,DEPORTIVA PENSIL,48,no_match,016
PUEBLO SANTA FE,PENSIL SAN JUANICO,48,no_match,016
CIUDAD DE MEXICO,PRIMERO DE MAYO,51,no_match,017
